Abwechslung;Angst;Disziplin;Ehrgeiz;Einsamkeit;Entspannung;Fantasie;Fleiss;Freiheit;Freude;Freundschaft;Geborgenheit;Gerechtigkeit;Hartnaeckigkeit;Heimat;Herausforderung;Herzlichkeit;Hingabe;Hoffnung;Humor;Kreativitaet;Leistung;Liebe;Logik;Lust;Moral;Mut;Natuerlichkeit;Neugier;Ordnung;Rebellion;Respekt;Risikofreude;Ruhe;Selbstbestimmung;Selbstbewusstsein;Sinnlichkeit;Sparsamkeit;Spass;Spontanitaet;Status;Stolz;Toleranz;Tradition;Trost;Ueberlegenheit;Unbeschwertheit;Verantwortung;Verlaesslichkeit;Verzicht;Zufriedenheit;Zuversicht;Nach 12 Monaten zahle ich im 13. Monat nur die Hälfte des monatlichen Abschlags (50% Ersparnis in einem Monat).;Alle 12 Monate erhalte ich ein elektrisches Gerät für den Haushalt (z.B. TV-Gerät, Handy, Musik-Box, Waschmaschine, Kühlschrank etc.).Die Bezahlung erfolgt zu 50% als Prämie, der Rest wird monatlich auf den Energietarif in 12 Monatsraten abbezahlt (z;Nach 12 Monaten erhalte ich einen reduzierten Energiepreis, z.B. 10% Ersparnis auf den Energiepreis für die kommenden 12 Monate;Ich erhalte ein kostenloses Elektroauto für ein verlängertes Wochenende (3 Tage);Einmalige Prämie (z.B. 50 €);Sonstiges, und zwar:;Ich würde nicht an einem Bonus- oder Loyalitätsprogramm teilnehmen wollen;Weiß nicht / keine Angabe;ete2open;Zugang zu kostenpflichtigem Video-Streaming-Portal (z.B. Netflix, Prime Video, Sky);Zugang zu kostenpflichtigem Musik-Streaming-Portal (z.B. Spotify, Youtube Music, Amazon Music);Zugang zu kostenpflichtigem Games-on-Demand Portal;Abschluss eines Internet- und Festnetzanschlusses (z.B. von Vodafone, Telekom, 1&1, Unitymedia);Versicherungen wie z.B. Hausratsversicherung, Haftpflichtversicherung etc.;Sonstiges, und zwar:;Ich würde keine zusätzlichen Leistungen beziehen;Weiß nicht / keine Angabe;ete3open;Live-Informationen zum aktuellen Strom- und Gasverbrauch;Übermittlung der Gas- und Strom-Zählerstände;Tipps und Tricks zum Energiesparen;Ein 'Energiespar-Wettbewerb' mit meinen Freunden, bzw. anderen Nutzern der App;Informationen zur Rechnung;Chat mit dem Service-Center;Tarifänderungen durchführen;Kündigung;Sonstiges, und zwar:;Ich möchte keine mobile App von meinem Energieversorger;Weiß nicht / keine Angabe;ete4open;Würden Sie auf mögliche Online-Boni bei Abschluss des Energietarifs (Gas und / oder Strom) verzichten, wenn Sie stattdessen einen Energietarif mit absoluter Flexibilität, also monatlicher Laufzeit und monatlicher Kündigungsfrist erhalten?;Bildung;Neue Mobilitätskonzepte;Umwelt;Inklusion;Integration;Essen gehen;Sport;Freunde;Familie;Finanzen;Kultur;Soziale Gerechtigkeit;Keine der Genannten;Weiß nicht / keine Angabe;Zusatzfrage: Geschlecht;Alter für den Omnibus ab 18;Nielsengebiete;Welches ist Ihr Familienstand?;Bildungsabschluss
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ich Krieg billig Strom in eine transparente Tarif ohne jeder Schnickschnack von eine Firma die ich kontaktieren kann ohne Problem;0;0;0;0;0;1;0;0;Ein Kleingarten auf Mars .;0;0;0;0;0;0;0;0;0;1;0;;977;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5;2;2;5
1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;;1;1;0;0;1;1;0;0;0;0;0;;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;3;1;5
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;0;0;;1;1;0;0;1;1;0;0;0;0;0;;1;1;0;1;0;0;1;1;0;1;1;1;0;0;0;1;5;1;6;5
1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;;1;0;0;1;0;0;0;0;;1;1;0;0;1;0;0;1;0;0;0;;2;1;1;1;0;0;0;1;1;1;0;1;1;0;0;2;2;5;2;5
0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;;0;0;1;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;;2;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;4;2;1;777
0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;;0;0;0;0;0;0;1;0;;0;1;1;0;1;1;1;1;0;0;0;;977;1;1;1;0;0;0;0;1;1;1;1;1;0;0;2;4;6;1;1
1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;;1;0;0;1;1;0;0;0;;0;1;0;1;1;1;1;1;0;0;0;;2;1;0;1;0;0;0;1;1;1;1;1;1;0;0;1;2;2;4;5
1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;1;4;5;2;5
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;2;0;0;1;0;1;0;0;0;0;1;0;1;0;0;2;3;3;1;4
0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;1;1;1;0;1;0;1;0;0;0;0;;2;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;4;2;2;4
0;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;1;0;1;0;1;0;0;0;;0;0;0;0;0;0;0;1;;0;1;1;0;1;1;1;1;0;0;0;;977;0;0;1;0;0;0;1;1;1;1;0;1;0;0;2;3;3;1;4
0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;5;2;6;777
0;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;1;;0;0;0;1;0;0;0;0;0;0;0;;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;1;4
1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;1;;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;4;2;2;5
1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;;0;1;1;0;0;0;1;1;0;0;0;;2;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;2;5;2;5
1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;;1;1;0;1;0;0;0;0;;1;1;1;0;1;1;1;1;0;0;0;;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2;6;4;4
0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;2;0;1;1;0;0;0;0;1;1;1;1;1;0;0;2;3;4;1;5
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;1;;0;0;0;0;0;1;0;0;0;0;0;;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;7;4;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;977;0;0;1;0;0;1;0;1;1;1;0;0;0;0;2;3;3;2;5
0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;;0;0;1;1;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;1;1;4
0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;2;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;2;1;2;777
1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;;1;0;0;0;1;0;0;0;;1;1;0;0;1;1;1;0;0;0;0;;2;1;0;1;1;0;0;0;0;0;0;0;1;0;0;2;5;3;6;5
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;3;6;1;777
0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;;1;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;1;4;1;2;5
1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;;1;0;0;0;0;0;0;0;;1;1;0;0;1;0;1;0;0;0;0;;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;4;4;2;4
0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;1;1;1;0;0;1;1;1;0;0;0;;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;2;3;5;2;4
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;;0;0;0;1;1;0;0;0;;1;1;1;0;1;1;1;1;0;0;0;;1;0;0;1;0;0;0;1;0;1;1;1;1;0;0;2;3;8;1;1
1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;1;0;0;1;1;1;1;0;0;0;;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;2;4;7;2;4
0;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;777
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;;1;1;0;0;0;0;0;0;;0;0;1;0;1;0;0;0;0;0;0;;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;3;3;2;4
0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;0;0;;0;0;0;1;1;0;0;0;;1;1;1;1;1;1;1;1;0;0;0;;977;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;2;1;1;3
0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;;0;1;0;0;1;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;1;2;4
1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;;1;1;0;0;1;0;0;0;;0;1;1;1;0;0;0;0;0;0;0;;977;1;0;1;0;1;0;0;0;1;0;0;1;0;0;2;3;1;4;4
1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;;1;1;1;0;1;1;1;1;0;0;0;;977;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;3;8;4;4
0;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;Verlängerte bzw. lange Preisgarantie;0;0;0;0;0;0;1;0;;1;1;0;1;1;1;1;1;0;0;0;;2;1;0;1;0;0;0;0;0;1;1;0;0;0;0;2;2;3;2;5
1;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;;0;0;1;0;0;1;0;1;0;0;0;;1;1;0;1;1;1;0;1;1;1;1;1;1;0;0;2;2;2;2;5
1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;;1;1;0;0;1;0;0;0;;0;1;0;0;1;0;1;1;0;0;0;;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;2;4;1;6;4
1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;1;5
1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;;0;1;0;0;0;0;0;0;;0;0;0;1;1;1;0;1;0;0;0;;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;2;2;1;4;4
0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;;0;1;1;0;0;0;1;1;0;0;0;;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;2;3;5;1;5
0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;;1;0;0;0;0;0;0;0;;0;1;0;0;1;0;0;1;0;0;0;;2;0;0;1;0;1;1;1;1;1;0;1;1;0;0;1;2;2;1;2
0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;1;0;;1;1;0;0;1;0;1;1;0;0;0;;1;0;1;1;0;0;0;1;0;1;1;0;1;0;0;1;5;2;6;4
1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;;1;0;0;0;1;0;0;0;0;0;0;;977;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;4;1;5
0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;;1;1;0;1;0;0;0;0;;1;1;1;0;1;1;1;1;0;0;0;;2;1;0;0;0;0;1;0;1;1;1;1;0;0;0;2;2;2;1;4
0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;1;0;0;0;0;;1;1;1;1;1;0;1;1;0;0;0;;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;7;2;4
0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;;1;0;0;1;0;0;0;0;;1;1;0;0;1;0;0;1;0;0;0;;2;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;4;6;2;5
1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;2;1;0;1;1;0;0;0;0;0;1;1;1;0;0;1;4;4;1;4
1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;2;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;2;1;1;5
1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;1;0;;977;0;0;0;0;1;0;0;0;0;1;0;1;0;0;2;5;2;1;1
1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;1;0;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;2;1;2;1;5
1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;;0;0;0;0;0;0;0;1;;1;1;1;0;1;1;1;1;0;0;0;;977;1;0;1;0;0;0;1;0;1;0;0;1;0;0;2;4;8;2;4
0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;;0;0;1;0;1;1;0;0;0;0;0;;977;1;0;1;0;0;1;0;1;1;1;0;1;0;0;2;5;7;4;4
0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;;0;0;0;1;0;0;0;0;;1;1;1;0;1;1;1;1;0;0;0;;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;2;2;2;1;5
0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;;1;1;0;1;0;0;0;0;;0;1;0;1;0;1;1;1;0;0;0;;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;2;1;3;1;2
1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;;0;0;0;0;0;0;1;0;;1;1;0;0;1;1;1;1;0;0;0;;2;1;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;3;1;3
1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;1;0;0;0;0;;0;1;0;0;1;1;0;1;0;0;0;;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;2;1;8;4;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;5;4;2;4
0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;;1;1;0;0;0;0;0;0;;1;1;1;0;1;1;0;1;0;0;0;;2;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;2;2;2;5
0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;;977;0;0;0;0;0;0;1;1;1;1;0;1;0;0;2;5;2;2;4
0;0;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;4;1;4
1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;;1;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;4;1;1;4
